status,code,message,question_id,mentioned_countries,is_global
WARN,Q1_CAPTURE_ONLY_SIGNAL,ES 2033: capture-only sans low-price ni stress physique.,Q1,ES,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,ES 2034: capture-only sans low-price ni stress physique.,Q1,ES,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,ES 2035: capture-only sans low-price ni stress physique.,Q1,ES,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,FR 2025: capture-only sans low-price ni stress physique.,Q1,FR,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,FR 2026: capture-only sans low-price ni stress physique.,Q1,FR,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,FR 2027: capture-only sans low-price ni stress physique.,Q1,FR,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,FR 2028: capture-only sans low-price ni stress physique.,Q1,FR,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,FR 2029: capture-only sans low-price ni stress physique.,Q1,FR,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,FR 2030: capture-only sans low-price ni stress physique.,Q1,FR,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,FR 2031: capture-only sans low-price ni stress physique.,Q1,FR,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,FR 2032: capture-only sans low-price ni stress physique.,Q1,FR,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,FR 2033: capture-only sans low-price ni stress physique.,Q1,FR,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,FR 2034: capture-only sans low-price ni stress physique.,Q1,FR,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,FR 2035: capture-only sans low-price ni stress physique.,Q1,FR,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2025: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2026: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2027: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2028: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2029: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2030: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2031: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2032: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2033: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2034: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2035: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,NL 2025: capture-only sans low-price ni stress physique.,Q1,NL,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,NL 2026: capture-only sans low-price ni stress physique.,Q1,NL,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,NL 2027: capture-only sans low-price ni stress physique.,Q1,NL,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,NL 2028: capture-only sans low-price ni stress physique.,Q1,NL,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,NL 2029: capture-only sans low-price ni stress physique.,Q1,NL,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,NL 2030: capture-only sans low-price ni stress physique.,Q1,NL,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,NL 2031: capture-only sans low-price ni stress physique.,Q1,NL,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,NL 2032: capture-only sans low-price ni stress physique.,Q1,NL,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,NL 2033: capture-only sans low-price ni stress physique.,Q1,NL,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,NL 2034: capture-only sans low-price ni stress physique.,Q1,NL,False
WARN,Q1_CAPTURE_ONLY_SIGNAL,NL 2035: capture-only sans low-price ni stress physique.,Q1,NL,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"BE 2025: coverage=75.59% (>60%), possible surestimation must-run.",Q1,BE,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"BE 2026: coverage=75.46% (>60%), possible surestimation must-run.",Q1,BE,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"BE 2027: coverage=75.34% (>60%), possible surestimation must-run.",Q1,BE,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"BE 2028: coverage=75.19% (>60%), possible surestimation must-run.",Q1,BE,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"BE 2029: coverage=75.09% (>60%), possible surestimation must-run.",Q1,BE,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"BE 2030: coverage=74.43% (>60%), possible surestimation must-run.",Q1,BE,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"BE 2031: coverage=74.85% (>60%), possible surestimation must-run.",Q1,BE,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"BE 2032: coverage=74.70% (>60%), possible surestimation must-run.",Q1,BE,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"BE 2033: coverage=74.60% (>60%), possible surestimation must-run.",Q1,BE,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"BE 2034: coverage=74.48% (>60%), possible surestimation must-run.",Q1,BE,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"BE 2035: coverage=74.36% (>60%), possible surestimation must-run.",Q1,BE,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"CZ 2025: coverage=86.93% (>60%), possible surestimation must-run.",Q1,CZ,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"CZ 2026: coverage=86.87% (>60%), possible surestimation must-run.",Q1,CZ,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"CZ 2027: coverage=86.81% (>60%), possible surestimation must-run.",Q1,CZ,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"CZ 2028: coverage=86.75% (>60%), possible surestimation must-run.",Q1,CZ,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"CZ 2029: coverage=86.69% (>60%), possible surestimation must-run.",Q1,CZ,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"CZ 2030: coverage=86.56% (>60%), possible surestimation must-run.",Q1,CZ,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"CZ 2031: coverage=86.56% (>60%), possible surestimation must-run.",Q1,CZ,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"CZ 2032: coverage=86.49% (>60%), possible surestimation must-run.",Q1,CZ,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"CZ 2033: coverage=86.42% (>60%), possible surestimation must-run.",Q1,CZ,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"CZ 2034: coverage=86.35% (>60%), possible surestimation must-run.",Q1,CZ,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"CZ 2035: coverage=86.28% (>60%), possible surestimation must-run.",Q1,CZ,False
PASS,RC_COMMON_PASS,Checks communs RC-1..RC-4 OK.,Q1,,True
