status,code,message,question_id,mentioned_countries,is_global
INFO,Q1_CAPTURE_ONLY_SIGNAL,ES 2034: capture-only sans low-price ni stress physique.,Q1,ES,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,ES 2035: capture-only sans low-price ni stress physique.,Q1,ES,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,FR 2025: capture-only sans low-price ni stress physique.,Q1,FR,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,FR 2026: capture-only sans low-price ni stress physique.,Q1,FR,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,FR 2027: capture-only sans low-price ni stress physique.,Q1,FR,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,FR 2028: capture-only sans low-price ni stress physique.,Q1,FR,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,FR 2029: capture-only sans low-price ni stress physique.,Q1,FR,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,FR 2030: capture-only sans low-price ni stress physique.,Q1,FR,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,FR 2031: capture-only sans low-price ni stress physique.,Q1,FR,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,FR 2032: capture-only sans low-price ni stress physique.,Q1,FR,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,FR 2033: capture-only sans low-price ni stress physique.,Q1,FR,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,FR 2034: capture-only sans low-price ni stress physique.,Q1,FR,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,FR 2035: capture-only sans low-price ni stress physique.,Q1,FR,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2025: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2026: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2027: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2028: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2029: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2030: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2031: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2032: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2033: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2034: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,IT_NORD 2035: capture-only sans low-price ni stress physique.,Q1,IT_NORD,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,NL 2025: capture-only sans low-price ni stress physique.,Q1,NL,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,NL 2026: capture-only sans low-price ni stress physique.,Q1,NL,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,NL 2027: capture-only sans low-price ni stress physique.,Q1,NL,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,NL 2028: capture-only sans low-price ni stress physique.,Q1,NL,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,NL 2029: capture-only sans low-price ni stress physique.,Q1,NL,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,NL 2030: capture-only sans low-price ni stress physique.,Q1,NL,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,NL 2031: capture-only sans low-price ni stress physique.,Q1,NL,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,NL 2032: capture-only sans low-price ni stress physique.,Q1,NL,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,NL 2033: capture-only sans low-price ni stress physique.,Q1,NL,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,NL 2034: capture-only sans low-price ni stress physique.,Q1,NL,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,NL 2035: capture-only sans low-price ni stress physique.,Q1,NL,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"BE: coverage max=80.22% (>60%), possible surestimation must-run.",Q1,BE,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"CZ: coverage max=89.16% (>60%), possible surestimation must-run.",Q1,CZ,False
WARN,Q1_MUSTRUN_SCOPE_HIGH_COVERAGE,"IT_NORD: coverage max=60.60% (>60%), possible surestimation must-run.",Q1,IT_NORD,False
PASS,RC_COMMON_PASS,Checks communs RC-1..RC-4 OK.,Q1,,True
