status,code,message,question_id,mentioned_countries,is_global
PASS,TEST_DATA_003,ES-2027: prix dans plage large attendue.,Q3,ES,False
PASS,TEST_DATA_001,ES-2028: n_hours=8784 coherent.,Q3,ES,False
PASS,TEST_DATA_002,ES-2028: coverage price/load ok (100.00%/100.00%).,Q3,ES,False
PASS,TEST_DATA_003,ES-2028: prix dans plage large attendue.,Q3,ES,False
PASS,TEST_DATA_001,ES-2029: n_hours=8760 coherent.,Q3,ES,False
PASS,TEST_DATA_002,ES-2029: coverage price/load ok (100.00%/100.00%).,Q3,ES,False
PASS,TEST_DATA_003,ES-2029: prix dans plage large attendue.,Q3,ES,False
PASS,TEST_DATA_001,ES-2030: n_hours=8760 coherent.,Q3,ES,False
PASS,TEST_DATA_002,ES-2030: coverage price/load ok (100.00%/100.00%).,Q3,ES,False
PASS,TEST_DATA_003,ES-2030: prix dans plage large attendue.,Q3,ES,False
PASS,TEST_DATA_001,ES-2031: n_hours=8760 coherent.,Q3,ES,False
PASS,TEST_DATA_002,ES-2031: coverage price/load ok (100.00%/100.00%).,Q3,ES,False
PASS,TEST_DATA_003,ES-2031: prix dans plage large attendue.,Q3,ES,False
PASS,TEST_DATA_001,ES-2032: n_hours=8784 coherent.,Q3,ES,False
PASS,TEST_DATA_002,ES-2032: coverage price/load ok (100.00%/100.00%).,Q3,ES,False
PASS,TEST_DATA_003,ES-2032: prix dans plage large attendue.,Q3,ES,False
PASS,TEST_DATA_001,ES-2033: n_hours=8760 coherent.,Q3,ES,False
PASS,TEST_DATA_002,ES-2033: coverage price/load ok (100.00%/100.00%).,Q3,ES,False
PASS,TEST_DATA_003,ES-2033: prix dans plage large attendue.,Q3,ES,False
PASS,TEST_DATA_001,ES-2034: n_hours=8760 coherent.,Q3,ES,False
PASS,TEST_DATA_002,ES-2034: coverage price/load ok (100.00%/100.00%).,Q3,ES,False
PASS,TEST_DATA_003,ES-2034: prix dans plage large attendue.,Q3,ES,False
PASS,TEST_DATA_001,ES-2035: n_hours=8760 coherent.,Q3,ES,False
PASS,TEST_DATA_002,ES-2035: coverage price/load ok (100.00%/100.00%).,Q3,ES,False
PASS,TEST_DATA_003,ES-2035: prix dans plage large attendue.,Q3,ES,False
